# EoS grid of quantities for by Rho/mu_e and T 
# Number of x1 points =171
# Number of x2 points =71
# Rho/mu_e  T  F  dFdrho  dFdT  d2FdRho2  d2FdT2   d2FdRhodT
8.7	4	2.51543e+18	1.9417e+09	-174.538	-2.54569	-0.0175344	1.18425e-07	8.91777e-14	-5.03527e-09	-2.08473e-15
8.8	4	2.74858e+18	1.66881e+09	-160.764	-1.74134	-0.0161467	8.63201e-08	-1.32426e-13	1.2264e-09	3.69671e-16
8.9	4	3.00081e+18	1.43387e+09	-149.032	-1.19049	-0.0148329	6.30153e-08	-9.76842e-15	1.44444e-10	-7.12828e-17
9	4	3.27361e+18	1.23172e+09	-137.774	-0.813522	-0.0138236	4.63704e-08	-8.74707e-12	0	5.28601e-13
9.1	4	3.5686e+18	1.05784e+09	-127.509	-0.555693	-0.0127256	3.39807e-08	5.65687e-15	1.69457e-11	3.76892e-18
9.2	4	3.8875e+18	9.08342e+08	-120.169	-0.379443	-0.0124882	2.65489e-08	-2.114e-15	-2.5745e-09	-3.42922e-17
9.3	4	4.23222e+18	7.7985e+08	-105.88	-0.259015	-0.00997821	1.68977e-08	3.5331e-15	-3.76834e-09	-2.8247e-16
9.4	4	4.60478e+18	6.69443e+08	-101.202	-0.176761	-0.0100932	1.35275e-08	-9.9796e-16	2.21696e-10	4.15643e-18
9.5	4	5.00737e+18	5.74599e+08	-93.7999	-0.120601	-0.00936995	9.99345e-09	-1.86805e-16	-8.60577e-11	6.25454e-18
9.6	4	5.44238e+18	4.93142e+08	-86.7123	-0.0822668	-0.00875166	7.36044e-09	1.73692e-15	-8.10639e-11	8.71164e-18
9.7	4	5.91236e+18	4.23195e+08	-80.5541	-0.056108	-0.00803789	5.38718e-09	-1.99694e-16	-3.19794e-11	-2.72979e-18
9.8	4	6.42009e+18	3.63142e+08	-81.8549	-0.0382614	-0.00966337	5.11816e-09	-2.34117e-14	9.76616e-09	-8.22747e-16
9.9	4	6.96857e+18	3.11591e+08	-70.4267	-0.026088	-0.0072451	3.08143e-09	0	0	1.94559e-10
10	4	7.56102e+18	2.67342e+08	-63.995	-0.0177857	-0.00640825	2.17756e-09	-4.58943e-17	8.53333e-12	-9.93899e-19
10.1	4	8.20093e+18	2.29366e+08	-58.6798	-0.0121244	-0.00583156	1.57023e-09	-1.03121e-15	0	-8.47077e-17
10.2	4	8.89209e+18	1.96777e+08	-54.1988	-0.00826445	-0.00510324	1.10221e-09	5.41701e-17	-4.36592e-12	-4.19258e-19
10.3	4	9.63856e+18	1.68811e+08	-50.1552	-0.00563296	-0.00480201	8.0484e-10	6.03322e-13	0	-3.3787e-15
10.4	4	1.04447e+19	1.44816e+08	-47.705	-0.00383913	-0.00495373	6.70519e-10	2.47308e-16	5.70163e-10	-1.58604e-18
10.5	4	1.13154e+19	1.24228e+08	-40.7456	-0.00261641	-0.00385619	4.10626e-10	0	0	4.10566e-15
10.6	4	1.22556e+19	1.06565e+08	-38.8385	-0.00178303	-0.0036882	3.06194e-10	-7.94514e-18	-2.25232e-10	1.08956e-20
10.7	4	1.3271e+19	9.14111e+07	-37.0206	-0.00121505	-0.00337654	2.37779e-10	-1.57939e-12	0	4.22817e-13
10.8	4	1.43675e+19	7.84109e+07	-32.9462	-0.000827976	-0.00323427	1.87536e-10	1.48541e-17	1.13535e-11	8.80398e-20
10.9	4	1.55516e+19	6.72586e+07	-30.2794	-0.000564192	-0.00300769	1.3016e-10	-9.83832e-17	-2.25438e-11	1.70042e-18
11	4	1.68303e+19	5.76918e+07	-29.893	-0.000384437	-0.00358364	1.14478e-10	5.62652e-12	0	5.22159e-12

-6	4.1	-1.08179e+13	1.04674e+18	-9.84018e+08	-1.04673e+24	-9906.59	8.31439e+13	-8.31446e+19	77307	-7.86021e+09
-5.9	4.1	-1.05769e+13	8.31462e+17	-9.64873e+08	-6.60441e+23	-9906.57	6.60435e+13	-5.24607e+19	77301.3	1.05411e+09
-5.8	4.1	-1.03359e+13	6.60457e+17	-9.45729e+08	-4.1671e+23	-9906.55	5.246e+13	-3.31005e+19	77297.3	2.77088e+08
-5.7	4.1	-1.00949e+13	5.24623e+17	-9.26584e+08	-2.62926e+23	-9906.51	4.16704e+13	-2.0885e+19	77283.5	-3.19351e+09
-5.6	4.1	-9.85383e+12	4.16726e+17	-9.0744e+08	-1.65895e+23	-9906.47	3.30998e+13	-1.31775e+19	77297	8.6652e+07
-5.5	4.1	-9.6128e+12	3.31021e+17	-8.88295e+08	-1.04673e+23	-9906.42	2.6292e+13	-8.31446e+18	77298.8	1.52801e+08
-5.4	4.1	-9.37177e+12	2.62943e+17	-8.69151e+08	-6.60441e+22	-9906.36	2.08843e+13	-5.24607e+18	77305.7	-8.91048e+08
-5.3	4.1	-9.13073e+12	2.08866e+17	-8.50007e+08	-4.1671e+22	-9906.28	1.65889e+13	-3.31005e+18	77293.6	9.52693e+07
-5.2	4.1	-8.88969e+12	1.65912e+17	-8.30863e+08	-2.62926e+22	-9906.18	1.31769e+13	-2.0885e+18	77297.5	-1.02313e+07
-5.1	4.1	-8.64865e+12	1.31792e+17	-8.11719e+08	-1.65895e+22	-9906.05	1.04666e+13	-1.31775e+18	77291.7	-574555
-5	4.1	-8.4076e+12	1.04689e+17	-7.92576e+08	-1.04673e+22	-9905.89	8.31381e+12	-8.31446e+17	77290	-2.79281e+06
-4.9	4.1	-8.16654e+12	8.31609e+16	-7.73433e+08	-6.60441e+21	-9905.69	6.60376e+12	-5.24607e+17	77285.9	1.02668e+08
-4.8	4.1	-7.92547e+12	6.60604e+16	-7.5429e+08	-4.1671e+21	-9905.44	5.24542e+12	-3.31005e+17	77284.8	1.16965e+07
-4.7	4.1	-7.68438e+12	5.2477e+16	-7.35148e+08	-2.62926e+21	-9905.13	4.16645e+12	-2.0885e+17	77281.4	-3.06478e+07
-4.6	4.1	-7.44328e+12	4.16873e+16	-7.16007e+08	-1.65895e+21	-9904.73	3.3094e+12	-1.31775e+17	77274.8	-912694
